"id","idFeature","Localitate","Strada","coord.x","coord.y"
1,1465,"Timisoara","Aleea Arcașilor",21.2328284,45.7754836
2,1465,"Timisoara","Aleea Arcașilor",21.2328746,45.7754694
3,1465,"Timisoara","Aleea Arcașilor",21.2335678,45.7752565
4,1465,"Timisoara","Aleea Arcașilor",21.2338057,45.7751877
5,1465,"Timisoara","Aleea Arcașilor",21.233903,45.77516
6,1465,"Timisoara","Aleea Arcașilor",21.2348032,45.7749159
7,507,"Timisoara","Aleea Azurului",21.2494647,45.7334807
8,507,"Timisoara","Aleea Azurului",21.2497548,45.7343605
9,507,"Timisoara","Aleea Azurului",21.2500426,45.7343107
10,507,"Timisoara","Aleea Azurului",21.2505078,45.7342303
11,507,"Timisoara","Aleea Azurului",21.2507142,45.7341946
12,512,"Timisoara","Aleea Azurului",21.2532057,45.7337586
13,512,"Timisoara","Aleea Azurului",21.253576,45.7337031
14,512,"Timisoara","Aleea Azurului",21.2541092,45.7336235
15,512,"Timisoara","Aleea Azurului",21.2544111,45.7336046
16,512,"Timisoara","Aleea Azurului",21.2547421,45.7336052
17,526,"Timisoara","Aleea Azurului",21.2507142,45.7341946
18,526,"Timisoara","Aleea Azurului",21.2510675,45.7341328
19,526,"Timisoara","Aleea Azurului",21.2532057,45.7337586
20,1966,"Timisoara","Aleea Bălți",21.2373025,45.7792907
21,1966,"Timisoara","Aleea Bălți",21.2384751,45.7789298
22,633,"Timisoara","Aleea Cetinei",21.2051274,45.7372481
23,633,"Timisoara","Aleea Cetinei",21.2053352,45.7372766
24,633,"Timisoara","Aleea Cetinei",21.2059031,45.7373546
25,633,"Timisoara","Aleea Cetinei",21.206408,45.7374239
26,633,"Timisoara","Aleea Cetinei",21.206566,45.7381294
27,633,"Timisoara","Aleea Cetinei",21.2066212,45.7379487
28,633,"Timisoara","Aleea Cetinei",21.2067665,45.7374732
29,444,"Timisoara","Aleea Cristalului",21.2457953,45.7343379
30,444,"Timisoara","Aleea Cristalului",21.2471775,45.7339232
31,444,"Timisoara","Aleea Cristalului",21.2472091,45.7327829
32,444,"Timisoara","Aleea Cristalului",21.2474401,45.7338444
33,444,"Timisoara","Aleea Cristalului",21.2477702,45.7337454
34,458,"Timisoara","Aleea Cristalului",21.2462998,45.7351216
35,458,"Timisoara","Aleea Cristalului",21.2466864,45.7350088
36,458,"Timisoara","Aleea Cristalului",21.2468396,45.7349587
37,458,"Timisoara","Aleea Cristalului",21.2469435,45.7349086
38,458,"Timisoara","Aleea Cristalului",21.2470505,45.7348162
39,458,"Timisoara","Aleea Cristalului",21.2471422,45.7347612
40,458,"Timisoara","Aleea Cristalului",21.2472479,45.7347159
41,458,"Timisoara","Aleea Cristalului",21.2478856,45.7345328
42,458,"Timisoara","Aleea Cristalului",21.2484643,45.7343667
43,458,"Timisoara","Aleea Cristalului",21.2487818,45.7342755
44,245,"Timisoara","Aleea Cutezătorilor",21.2011554,45.7304158
45,245,"Timisoara","Aleea Cutezătorilor",21.2015465,45.7316723
46,245,"Timisoara","Aleea Cutezătorilor",21.2015562,45.7315355
47,245,"Timisoara","Aleea Cutezătorilor",21.2015843,45.7313885
48,245,"Timisoara","Aleea Cutezătorilor",21.2016371,45.7312513
49,245,"Timisoara","Aleea Cutezătorilor",21.2017207,45.7310723
50,245,"Timisoara","Aleea Cutezătorilor",21.2018245,45.7308874
51,245,"Timisoara","Aleea Cutezătorilor",21.2018943,45.7307759
52,521,"Timisoara","Aleea Eugen Nagy",21.2504715,45.7333544
53,521,"Timisoara","Aleea Eugen Nagy",21.2507086,45.7333404
54,521,"Timisoara","Aleea Eugen Nagy",21.2507244,45.7333395
55,521,"Timisoara","Aleea Eugen Nagy",21.2508188,45.7333339
56,521,"Timisoara","Aleea Eugen Nagy",21.2531361,45.7331975
57,527,"Timisoara","Aleea Eugen Nagy",21.2494647,45.7334807
58,527,"Timisoara","Aleea Eugen Nagy",21.249802,45.7334384
59,527,"Timisoara","Aleea Eugen Nagy",21.2502565,45.7333814
60,527,"Timisoara","Aleea Eugen Nagy",21.2502948,45.7333761
61,527,"Timisoara","Aleea Eugen Nagy",21.2504715,45.7333544
62,1517,"Timisoara","Aleea F.C. Ripensia",21.2378295,45.7487823
63,1517,"Timisoara","Aleea F.C. Ripensia",21.238013,45.748729
64,1517,"Timisoara","Aleea F.C. Ripensia",21.2383073,45.7486137
65,1517,"Timisoara","Aleea F.C. Ripensia",21.2384562,45.7485495
66,1517,"Timisoara","Aleea F.C. Ripensia",21.2386398,45.7484623
67,1517,"Timisoara","Aleea F.C. Ripensia",21.2389247,45.7483196
68,1517,"Timisoara","Aleea F.C. Ripensia",21.2390606,45.7482453
69,1517,"Timisoara","Aleea F.C. Ripensia",21.23913,45.7481994
70,1517,"Timisoara","Aleea F.C. Ripensia",21.2394307,45.7479937
71,1517,"Timisoara","Aleea F.C. Ripensia",21.2396288,45.7478331
72,1517,"Timisoara","Aleea F.C. Ripensia",21.2400567,45.7473611
73,1517,"Timisoara","Aleea F.C. Ripensia",21.2402802,45.747036
74,1517,"Timisoara","Aleea F.C. Ripensia",21.2403414,45.746884
75,1517,"Timisoara","Aleea F.C. Ripensia",21.2403759,45.7468169
76,1557,"Timisoara","Aleea F.C. Ripensia",21.2413653,45.7452853
77,1557,"Timisoara","Aleea F.C. Ripensia",21.2413781,45.7452662
78,1557,"Timisoara","Aleea F.C. Ripensia",21.2413898,45.74525
79,1557,"Timisoara","Aleea F.C. Ripensia",21.2414383,45.7451758
80,1557,"Timisoara","Aleea F.C. Ripensia",21.2418776,45.7445301
81,1557,"Timisoara","Aleea F.C. Ripensia",21.2426364,45.7434693
82,1557,"Timisoara","Aleea F.C. Ripensia",21.2429203,45.7430622
83,1557,"Timisoara","Aleea F.C. Ripensia",21.2429268,45.7430749
84,1563,"Timisoara","Aleea F.C. Ripensia",21.2406261,45.7463733
85,1563,"Timisoara","Aleea F.C. Ripensia",21.2406495,45.7463385
86,1563,"Timisoara","Aleea F.C. Ripensia",21.2411158,45.7456463
87,1563,"Timisoara","Aleea F.C. Ripensia",21.2411816,45.7455554
88,1563,"Timisoara","Aleea F.C. Ripensia",21.2413412,45.7453155
89,1563,"Timisoara","Aleea F.C. Ripensia",21.2413653,45.7452853
90,1570,"Timisoara","Aleea F.C. Ripensia",21.2403759,45.7468169
91,1570,"Timisoara","Aleea F.C. Ripensia",21.2404011,45.7467623
92,1570,"Timisoara","Aleea F.C. Ripensia",21.2406225,45.7463786
93,1570,"Timisoara","Aleea F.C. Ripensia",21.2406261,45.7463733
94,1597,"Timisoara","Aleea F.C. Ripensia",21.2367237,45.7492339
95,1597,"Timisoara","Aleea F.C. Ripensia",21.236733,45.7491765
96,1597,"Timisoara","Aleea F.C. Ripensia",21.2367745,45.749115
97,1597,"Timisoara","Aleea F.C. Ripensia",21.2368156,45.7490541
98,1597,"Timisoara","Aleea F.C. Ripensia",21.2368529,45.7490001
99,1608,"Timisoara","Aleea F.C. Ripensia",21.2372209,45.7489357
100,1608,"Timisoara","Aleea F.C. Ripensia",21.2375217,45.7488682
101,1608,"Timisoara","Aleea F.C. Ripensia",21.2378295,45.7487823
102,1613,"Timisoara","Aleea F.C. Ripensia",21.2368529,45.7490001
103,1613,"Timisoara","Aleea F.C. Ripensia",21.2372209,45.7489357
104,1614,"Timisoara","Aleea F.C. Ripensia",21.2365251,45.7490543
105,1614,"Timisoara","Aleea F.C. Ripensia",21.236642,45.7490349
106,1614,"Timisoara","Aleea F.C. Ripensia",21.2368529,45.7490001
107,248,"Timisoara","Aleea Gorniștilor",21.2033934,45.7319981
108,248,"Timisoara","Aleea Gorniștilor",21.2039052,45.732334
109,248,"Timisoara","Aleea Gorniștilor",21.204056,45.7324365
110,248,"Timisoara","Aleea Gorniștilor",21.2040962,45.7325084
111,248,"Timisoara","Aleea Gorniștilor",21.2041136,45.7325375
112,255,"Timisoara","Aleea Gorniștilor",21.204056,45.7324365
113,255,"Timisoara","Aleea Gorniștilor",21.2043257,45.7322473
114,256,"Timisoara","Aleea Gorniștilor",21.2041957,45.7321565
115,256,"Timisoara","Aleea Gorniștilor",21.2043257,45.7322473
116,256,"Timisoara","Aleea Gorniștilor",21.2044518,45.7323399
117,256,"Timisoara","Aleea Gorniștilor",21.2045014,45.7323793
118,257,"Timisoara","Aleea Gorniștilor",21.2041136,45.7325375
119,257,"Timisoara","Aleea Gorniștilor",21.2044518,45.7323399
120,258,"Timisoara","Aleea Gorniștilor",21.2039052,45.732334
121,258,"Timisoara","Aleea Gorniștilor",21.2041957,45.7321565
122,635,"Timisoara","Aleea Gorunului",21.2049213,45.7379052
123,635,"Timisoara","Aleea Gorunului",21.2057237,45.7380122
124,635,"Timisoara","Aleea Gorunului",21.2060159,45.7380512
125,635,"Timisoara","Aleea Gorunului",21.206566,45.7381294
126,635,"Timisoara","Aleea Gorunului",21.2066766,45.7381458
127,635,"Timisoara","Aleea Gorunului",21.2069083,45.73818
128,1576,"Timisoara","Aleea Icar",21.2502783,45.7358877
129,1576,"Timisoara","Aleea Icar",21.2506044,45.7364987
130,1576,"Timisoara","Aleea Icar",21.2513344,45.7356307
131,1576,"Timisoara","Aleea Icar",21.2516478,45.7362542
132,1577,"Timisoara","Aleea Icar",21.2513931,45.7357501
133,1577,"Timisoara","Aleea Icar",21.2532027,45.7352827
134,1277,"Timisoara","Aleea Libelulei",21.2204793,45.7640623
135,1277,"Timisoara","Aleea Libelulei",21.2204811,45.7640277
136,1277,"Timisoara","Aleea Libelulei",21.2206121,45.764624
137,1277,"Timisoara","Aleea Libelulei",21.2207587,45.7642304
138,1277,"Timisoara","Aleea Libelulei",21.2207735,45.7645063
139,1277,"Timisoara","Aleea Libelulei",21.2207784,45.763724
140,1277,"Timisoara","Aleea Libelulei",21.2207909,45.7642659
141,1446,"Timisoara","Aleea Lirei",21.2300846,45.7744451
142,1446,"Timisoara","Aleea Lirei",21.2310841,45.7741361
143,1446,"Timisoara","Aleea Lirei",21.2315475,45.7740047
144,1446,"Timisoara","Aleea Lirei",21.2316662,45.7739711
145,1446,"Timisoara","Aleea Lirei",21.2318189,45.7738984
146,1446,"Timisoara","Aleea Lirei",21.2319602,45.7738073
147,1446,"Timisoara","Aleea Lirei",21.231991,45.7737795
148,1446,"Timisoara","Aleea Lirei",21.232046,45.7737242
149,1510,"Timisoara","Aleea Martir Andrei Istvan",21.2455745,45.7360108
150,1510,"Timisoara","Aleea Martir Andrei Istvan",21.2457366,45.736315
151,1510,"Timisoara","Aleea Martir Andrei Istvan",21.246119,45.7370327
152,1510,"Timisoara","Aleea Martir Andrei Istvan",21.2467257,45.7357484
153,1510,"Timisoara","Aleea Martir Andrei Istvan",21.2473,45.7367745
154,1510,"Timisoara","Aleea Martir Andrei Istvan",21.2483572,45.7365335
155,1510,"Timisoara","Aleea Martir Andrei Istvan",21.2483941,45.7367118
156,1510,"Timisoara","Aleea Martir Andrei Istvan",21.2496347,45.7363981
157,1510,"Timisoara","Aleea Martir Andrei Istvan",21.2500187,45.7363133
158,343,"Timisoara","Aleea Martir Gheorghe Cruceru",21.2147749,45.7312328
159,343,"Timisoara","Aleea Martir Gheorghe Cruceru",21.2148177,45.7318108
160,343,"Timisoara","Aleea Martir Gheorghe Cruceru",21.2148674,45.7320291
161,343,"Timisoara","Aleea Martir Gheorghe Cruceru",21.2149164,45.732596
162,1447,"Timisoara","Aleea Martir Gheorghe Iosub",21.2312945,45.7764509
163,1447,"Timisoara","Aleea Martir Gheorghe Iosub",21.2318319,45.7762939
164,1447,"Timisoara","Aleea Martir Gheorghe Iosub",21.2322677,45.7761719
165,1447,"Timisoara","Aleea Martir Gheorghe Iosub",21.232965,45.7759766
166,1447,"Timisoara","Aleea Martir Gheorghe Iosub",21.2330198,45.7759613
167,110,"Timisoara","Aleea Nicorești",21.2057148,45.7123514
168,110,"Timisoara","Aleea Nicorești",21.205747,45.712254
169,110,"Timisoara","Aleea Nicorești",21.206208,45.7138623
170,110,"Timisoara","Aleea Nicorești",21.2063103,45.71252
171,110,"Timisoara","Aleea Nicorești",21.2063555,45.712609
172,110,"Timisoara","Aleea Nicorești",21.2064959,45.7128796
173,110,"Timisoara","Aleea Nicorești",21.206892,45.7136802
174,117,"Timisoara","Aleea Nicorești",21.206208,45.7138623
175,117,"Timisoara","Aleea Nicorești",21.2077192,45.7158969
176,117,"Timisoara","Aleea Nicorești",21.2081247,45.7163939
177,117,"Timisoara","Aleea Nicorești",21.2092325,45.7177194
178,117,"Timisoara","Aleea Nicorești",21.2094047,45.7179037
179,117,"Timisoara","Aleea Nicorești",21.2096356,45.7181857
180,2045,"Timisoara","Aleea Pădurea Verde",21.2630258,45.7677835
181,2045,"Timisoara","Aleea Pădurea Verde",21.263036,45.7680147
182,2045,"Timisoara","Aleea Pădurea Verde",21.2630486,45.7677188
183,2045,"Timisoara","Aleea Pădurea Verde",21.2630787,45.7682155
184,2045,"Timisoara","Aleea Pădurea Verde",21.2631043,45.7675606
185,2045,"Timisoara","Aleea Pădurea Verde",21.263115,45.7675302
186,2045,"Timisoara","Aleea Pădurea Verde",21.2632826,45.7673324
187,2045,"Timisoara","Aleea Pădurea Verde",21.2633365,45.7686411
188,2045,"Timisoara","Aleea Pădurea Verde",21.2637467,45.7692471
189,2045,"Timisoara","Aleea Pădurea Verde",21.2642514,45.7699925
190,2045,"Timisoara","Aleea Pădurea Verde",21.2644721,45.7703185
191,2045,"Timisoara","Aleea Pădurea Verde",21.2658973,45.7723628
192,2045,"Timisoara","Aleea Pădurea Verde",21.2659455,45.7724319
193,2045,"Timisoara","Aleea Pădurea Verde",21.2667361,45.7736102
194,2045,"Timisoara","Aleea Pădurea Verde",21.2675318,45.7747446
195,2085,"Timisoara","Aleea Pădurea Verde",21.2675318,45.7747446
196,2085,"Timisoara","Aleea Pădurea Verde",21.268723,45.7765039
197,2086,"Timisoara","Aleea Pădurea Verde",21.2699141,45.7781919
198,2086,"Timisoara","Aleea Pădurea Verde",21.2699745,45.7782775
199,2086,"Timisoara","Aleea Pădurea Verde",21.2701459,45.7785141
200,2086,"Timisoara","Aleea Pădurea Verde",21.270232,45.778633
201,2086,"Timisoara","Aleea Pădurea Verde",21.2703506,45.7788296
202,2086,"Timisoara","Aleea Pădurea Verde",21.2705861,45.7792203
203,2089,"Timisoara","Aleea Pădurea Verde",21.268723,45.7765039
204,2089,"Timisoara","Aleea Pădurea Verde",21.2699141,45.7781919
205,220,"Timisoara","Aleea Poeniței",21.2030645,45.734212
206,220,"Timisoara","Aleea Poeniței",21.2045845,45.7336996
207,220,"Timisoara","Aleea Poeniței",21.2050181,45.7344576
208,1965,"Timisoara","Aleea Portiței",21.2367835,45.7784192
209,1965,"Timisoara","Aleea Portiței",21.2369097,45.7786268
210,1965,"Timisoara","Aleea Portiței",21.2373025,45.7792907
211,1965,"Timisoara","Aleea Portiței",21.2374726,45.7795816
212,442,"Timisoara","Aleea Sănătății",21.2408117,45.7343007
213,442,"Timisoara","Aleea Sănătății",21.2409634,45.7343086
214,442,"Timisoara","Aleea Sănătății",21.2410491,45.7343154
215,442,"Timisoara","Aleea Sănătății",21.2411393,45.7343326
216,442,"Timisoara","Aleea Sănătății",21.2413677,45.7344006
217,442,"Timisoara","Aleea Sănătății",21.2413889,45.7344105
218,442,"Timisoara","Aleea Sănătății",21.2421665,45.7347736
219,442,"Timisoara","Aleea Sănătății",21.2425032,45.7349342
220,442,"Timisoara","Aleea Sănătății",21.2437393,45.7355616
221,442,"Timisoara","Aleea Sănătății",21.2439169,45.7359736
222,442,"Timisoara","Aleea Sănătății",21.2440306,45.7362587
223,442,"Timisoara","Aleea Sănătății",21.2442229,45.7367394
224,442,"Timisoara","Aleea Sănătății",21.2442361,45.7367667
225,442,"Timisoara","Aleea Sănătății",21.2442461,45.7367943
226,442,"Timisoara","Aleea Sănătății",21.2444961,45.7374406
227,442,"Timisoara","Aleea Sănătății",21.2446145,45.7377612
228,442,"Timisoara","Aleea Sănătății",21.2446302,45.7378086
229,1444,"Timisoara","Aleea Scurtă",21.2240008,45.7750727
230,1444,"Timisoara","Aleea Scurtă",21.2244663,45.7758998
231,634,"Timisoara","Aleea Smeurișului",21.2057237,45.7380122
232,634,"Timisoara","Aleea Smeurișului",21.2057705,45.7378408
233,634,"Timisoara","Aleea Smeurișului",21.2059031,45.7373546
234,1368,"Timisoara","Aleea Speranței",21.2245245,45.7731987
235,1368,"Timisoara","Aleea Speranței",21.22599,45.7727456
236,1531,"Timisoara","Aleea Studenților",21.2368836,45.7464935
237,1531,"Timisoara","Aleea Studenților",21.2369564,45.7465178
238,1531,"Timisoara","Aleea Studenților",21.2371132,45.7465701
239,1531,"Timisoara","Aleea Studenților",21.2376496,45.7467461
240,1531,"Timisoara","Aleea Studenților",21.2378732,45.7468336
241,1531,"Timisoara","Aleea Studenților",21.2385268,45.7470894
242,1542,"Timisoara","Aleea Studenților",21.2358384,45.7462511
243,1542,"Timisoara","Aleea Studenților",21.2363487,45.7463551
244,1542,"Timisoara","Aleea Studenților",21.2365442,45.7464057
245,1542,"Timisoara","Aleea Studenților",21.2368836,45.7464935
246,1550,"Timisoara","Aleea Studenților",21.2356885,45.7462243
247,1550,"Timisoara","Aleea Studenților",21.235787,45.7462406
248,1550,"Timisoara","Aleea Studenților",21.2358384,45.7462511
249,1627,"Timisoara","Aleea Studenților",21.2385363,45.7485834
250,1627,"Timisoara","Aleea Studenților",21.2391345,45.7488764
251,1627,"Timisoara","Aleea Studenților",21.2398839,45.7492186
252,1627,"Timisoara","Aleea Studenților",21.2406655,45.7495029
253,1627,"Timisoara","Aleea Studenților",21.2408761,45.7495795
254,1627,"Timisoara","Aleea Studenților",21.2409906,45.7496191
255,1627,"Timisoara","Aleea Studenților",21.2414569,45.7497803
256,1627,"Timisoara","Aleea Studenților",21.2420358,45.7499804
257,1627,"Timisoara","Aleea Studenților",21.2421797,45.7500328
258,1627,"Timisoara","Aleea Studenților",21.2426825,45.7502159
259,179,"Timisoara","Aleea Tiberiu Brediceanu",21.2025208,45.7237894
260,179,"Timisoara","Aleea Tiberiu Brediceanu",21.203322,45.7234315
261,246,"Timisoara","Aleea Vegetației",21.2032301,45.7307195
262,246,"Timisoara","Aleea Vegetației",21.2034388,45.7310734
263,247,"Timisoara","Aleea Vegetației",21.2034388,45.7310734
264,247,"Timisoara","Aleea Vegetației",21.2038466,45.7304637
265,247,"Timisoara","Aleea Vegetației",21.203856,45.7304131
266,247,"Timisoara","Aleea Vegetației",21.2038707,45.730517
267,247,"Timisoara","Aleea Vegetației",21.2039083,45.7306471
268,247,"Timisoara","Aleea Vegetației",21.203915,45.7305929
269,247,"Timisoara","Aleea Vegetației",21.2044054,45.7299585
270,254,"Timisoara","Aleea Vegetației",21.2034388,45.7310734
271,254,"Timisoara","Aleea Vegetației",21.2035149,45.7311864
272,254,"Timisoara","Aleea Vegetației",21.2036921,45.7312771
273,254,"Timisoara","Aleea Vegetației",21.2037177,45.731289
274,254,"Timisoara","Aleea Vegetației",21.2040534,45.7314625
275,218,"Timisoara","Aleea Veveriței",21.2006373,45.7337411
276,218,"Timisoara","Aleea Veveriței",21.2009906,45.733506
277,218,"Timisoara","Aleea Veveriței",21.2010093,45.7334849
278,218,"Timisoara","Aleea Veveriței",21.2010242,45.7334545
279,218,"Timisoara","Aleea Veveriței",21.2010335,45.7334262
280,218,"Timisoara","Aleea Veveriței",21.2010392,45.7333937
281,218,"Timisoara","Aleea Veveriței",21.2010417,45.7333567
282,218,"Timisoara","Aleea Veveriței",21.2010451,45.7333154
283,218,"Timisoara","Aleea Veveriței",21.2010522,45.7330489
284,218,"Timisoara","Aleea Veveriței",21.2010816,45.7327293
285,1211,"Timisoara","Aleea Viilor",21.1992497,45.7739076
286,1211,"Timisoara","Aleea Viilor",21.2009957,45.7724417
287,1211,"Timisoara","Aleea Viilor",21.201352,45.7721892
288,1211,"Timisoara","Aleea Viilor",21.2014403,45.7721669
289,1211,"Timisoara","Aleea Viilor",21.2020994,45.7721014
290,1211,"Timisoara","Aleea Viilor",21.202196,45.7720945
291,1211,"Timisoara","Aleea Viilor",21.203529,45.7719557
292,1211,"Timisoara","Aleea Viilor",21.2051502,45.7722541
293,1211,"Timisoara","Aleea Viilor",21.2063066,45.7720192
294,1211,"Timisoara","Aleea Viilor",21.2064273,45.7720171
295,1211,"Timisoara","Aleea Viilor",21.2065401,45.7720826
296,1211,"Timisoara","Aleea Viilor",21.2067221,45.7720886
297,1211,"Timisoara","Aleea Viilor",21.2077915,45.7716276
298,1211,"Timisoara","Aleea Viilor",21.2086487,45.7712087
299,1211,"Timisoara","Aleea Viilor",21.2087228,45.7711574
300,1292,"Timisoara","Aleea Viilor",21.2087228,45.7711574
301,1292,"Timisoara","Aleea Viilor",21.2087931,45.771091
302,1292,"Timisoara","Aleea Viilor",21.2096557,45.7705888
303,1292,"Timisoara","Aleea Viilor",21.2104856,45.7701629
304,1292,"Timisoara","Aleea Viilor",21.2117179,45.7694881
305,7,"Timisoara","Arena Paintball",21.2459826,45.7160314
306,7,"Timisoara","Arena Paintball",21.2459826,45.7160314
307,7,"Timisoara","Arena Paintball",21.2465148,45.7179707
308,7,"Timisoara","Arena Paintball",21.2503719,45.7154441
309,7,"Timisoara","Arena Paintball",21.2509041,45.7173834
310,2132,"Timisoara","Arta Textilă",21.2083362,45.7318965
311,2133,"Timisoara","Arta Textilă",21.2089368,45.7331578
312,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2313684,45.746256
313,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2313684,45.746256
314,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2313797,45.7461388
315,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2313822,45.7461031
316,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2314036,45.746144
317,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2315078,45.7456201
318,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2315179,45.745581
319,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2315387,45.7456259
320,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2315519,45.7455864
321,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2315799,45.7462862
322,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.231587,45.7454813
323,17,"Timisoara","Atelier Școlar pentru Proiectare și Cercetare",21.2318069,45.7455114
324,2116,"Timisoara","Auchan",21.2283321,45.7672724
325,2117,"Timisoara","Auto Ovarom",21.2208416,45.7695045
326,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.227806,45.7465461
327,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2278174,45.7465867
328,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2278458,45.7466338
329,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2278832,45.7466729
330,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2278975,45.7456652
331,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2279152,45.7456148
332,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2279282,45.7467175
333,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2279443,45.7455609
334,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2279844,45.746762
335,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2279844,45.7455042
336,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2280423,45.7454479
337,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2280443,45.7467992
338,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2280443,45.7467992
339,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2281106,45.7468267
340,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2281135,45.7454019
341,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2281784,45.746848
342,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.228193,45.7453626
343,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2282499,45.7468632
344,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2282869,45.7453381
345,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.228339,45.7468742
346,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2283741,45.7453246
347,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2284347,45.7468738
348,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2284842,45.7453225
349,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2285338,45.7468652
350,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2285796,45.7453307
351,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2286262,45.7468419
352,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2286956,45.7453498
353,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2287161,45.7468093
354,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2287704,45.7453787
355,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2287914,45.7467697
356,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2288405,45.7454154
357,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2288624,45.7467221
358,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2289064,45.7454607
359,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2289105,45.7466779
360,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2289382,45.7466345
361,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2289662,45.7455168
362,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2290043,45.7455201
363,16,"Timisoara","Baza sportivă nr. 1 Politehnica",21.2290688,45.7455256
364,35,"Timisoara","Biserica Mizercordienilor",21.2245868,45.7558477
365,35,"Timisoara","Biserica Mizercordienilor",21.2245868,45.7558477
366,35,"Timisoara","Biserica Mizercordienilor",21.2245927,45.7557931
367,35,"Timisoara","Biserica Mizercordienilor",21.2246196,45.7557943
368,35,"Timisoara","Biserica Mizercordienilor",21.2246353,45.7556553
369,35,"Timisoara","Biserica Mizercordienilor",21.2248027,45.7558568
370,35,"Timisoara","Biserica Mizercordienilor",21.2248245,45.7556633
371,30,"Timisoara","Biserica Ortodoxă Sfântul Ioan și Sfântul Luca",21.2336376,45.7529782
372,30,"Timisoara","Biserica Ortodoxă Sfântul Ioan și Sfântul Luca",21.2336376,45.7529782
373,30,"Timisoara","Biserica Ortodoxă Sfântul Ioan și Sfântul Luca",21.2337122,45.753026
374,30,"Timisoara","Biserica Ortodoxă Sfântul Ioan și Sfântul Luca",21.2337805,45.7528695
375,30,"Timisoara","Biserica Ortodoxă Sfântul Ioan și Sfântul Luca",21.2338551,45.7529172
376,769,"Timisoara","Bulevardul 16 Decembrie 1989",21.2097073,45.7388966
377,769,"Timisoara","Bulevardul 16 Decembrie 1989",21.2097742,45.7387985
378,769,"Timisoara","Bulevardul 16 Decembrie 1989",21.2097929,45.7387142
379,769,"Timisoara","Bulevardul 16 Decembrie 1989",21.2098003,45.7386008
380,769,"Timisoara","Bulevardul 16 Decembrie 1989",21.2098159,45.7384571
381,774,"Timisoara","Bulevardul 16 Decembrie 1989",21.2098159,45.7384571
382,774,"Timisoara","Bulevardul 16 Decembrie 1989",21.2098911,45.7386158
383,774,"Timisoara","Bulevardul 16 Decembrie 1989",21.2099315,45.7387158
384,774,"Timisoara","Bulevardul 16 Decembrie 1989",21.2099354,45.7387408
385,774,"Timisoara","Bulevardul 16 Decembrie 1989",21.2099457,45.7388075
386,774,"Timisoara","Bulevardul 16 Decembrie 1989",21.2099597,45.7388763
